ann‚eCAN;paysSelection;maillotNum;posteJeu;Joueur;DateNaiss 1;date_naiss;DateNaiss 2;paysClub;Club;club_2
2002;Togo;22;Gardien de but;Safiou Salifou;11 August 1982 ;1982-08-11;19;Togo;ÿASKO Kara;Kozah Football Club Sports Association
2002;Tunisie;1;Gardien de but;Chokri El Ouaer;15 August 1966 ;1966-08-15;35;Tunisie;ÿEsp‚rance;Esp‚rance Sportive de Tunis
2002;Tunisie;2;D‚fenseur;Khaled Badra;8 April 1973 ;1973-04-08;28;Italie;ÿGenoa;Genoa CFC
2002;Tunisie;3;Milieu de terrain;Zoubeir Baya;15 May 1971 ;1971-05-15;30;Turquie;ÿBe?ikta?;Be?ikta? J.K.
2002;Tunisie;4;D‚fenseur;Mounir Boukadida;24 October 1967 ;1967-10-24;34;Allemagne;ÿWaldhof Mannheim;SV Waldhof Mannheim
2002;Tunisie;5;Milieu de terrain;Mehdi Nafti;28 November 1978 ;1978-11-28;23;Espagne;ÿRacing Santander;Racing de Santander
2002;Tunisie;6;D‚fenseur;Hatem Trabelsi;25 January 1977 ;1977-01-25;24;Pays-Bas;ÿAjax;AFC Ajax
2002;Tunisie;7;Milieu de terrain;Imed Mhedhebi;22 March 1976 ;1976-03-22;25;Italie;ÿGenoa;Genoa CFC
2002;Tunisie;8;Milieu de terrain;Hassen Gabsi;23 February 1974 ;1974-02-23;27;Italie;ÿGenoa;Genoa CFC
2002;Tunisie;9;Attaquant;Jamel Zabi;19 June 1975 ;1975-06-19;26;Tunisie;ÿCA Bizertin;CA Bizertine
2002;Tunisie;10;Milieu de terrain;Kaies Ghodhbane;7 January 1976 ;1976-01-07;26;Tunisie;ÿES Sahel;toile Sportive du Sahel
2002;Tunisie;11;Milieu de terrain;Anis Boujelbene;6 February 1978 ;1978-02-06;23;Tunisie;ÿCS Sfaxien;CS Sfaxien
2002;Tunisie;12;D‚fenseur;Raouf Bouzaiene;16 August 1970 ;1970-08-16;31;Italie;ÿGenoa;Genoa CFC
2002;Tunisie;13;Milieu de terrain;Riadh Bouazizi;8 April 1973 ;1973-04-08;28;Turquie;ÿBursaspor;Bursaspor
2002;Tunisie;14;D‚fenseur;Hamdi Marzouki;23 January 1977 ;1977-01-23;24;Tunisie;ÿClub Africain;Club Africain
2002;Tunisie;15;D‚fenseur;Radhi Ja‹di;30 August 1975 ;1975-08-30;26;Tunisie;ÿEsp‚rance;Esp‚rance Sportive de Tunis
2002;Tunisie;16;Gardien de but;Hassen Bejaoui;14 February 1976 ;1976-02-14;25;Tunisie;ÿCA Bizertin;CA Bizertine
2002;Tunisie;17;D‚fenseur;Walid Azaiez;25 April 1976 ;1976-04-25;25;Tunisie;ÿEsp‚rance;Esp‚rance Sportive de Tunis
2002;Tunisie;18;Milieu de terrain;Selim Ben Achour;8 September 1981 ;1981-09-08;20;France;ÿMartigues;FC Martigues
2002;Tunisie;19;D‚fenseur;Emir Mkademi;20 August 1978 ;1978-08-20;23;Tunisie;ÿES Sahel;toile Sportive du Sahel
2002;Tunisie;20;Milieu de terrain;Mourad Melki;9 May 1975 ;1975-05-09;26;Tunisie;ÿEsp‚rance;Esp‚rance Sportive de Tunis
2002;Tunisie;21;Attaquant;Bessam Daassi;13 September 1980 ;1980-09-13;21;Tunisie;ÿStade Tunisien;Stade Tunisien
2002;Tunisie;22;Gardien de but;Ahmed Jaouachi;13 July 1975 ;1975-07-13;26;Tunisie;ÿES Sahel;toile Sportive du Sahel
2002;Zambie;1;Gardien de but;Davies Phiri;1 April 1976 ;1976-04-01;25;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
2002;Zambie;2;D‚fenseur;Laughter Chilembi;25 November 1975 ;1975-11-25;26;Zambie;ÿNchanga Rangers;Nchanga Rangers F.C.
2002;Zambie;3;D‚fenseur;Charles Bwale;29 July 1976 ;1976-07-29;25;Zambie;ÿNkana Red Devils;Nkana F.C.
2002;Zambie;4;D‚fenseur;Moses Sichone;31 May 1977 ;1977-05-31;24;Allemagne;ÿ1. FC K”ln;ÿ1. FC K”ln
2002;Zambie;5;D‚fenseur;Elija Tana;28 February 1975 ;1975-02-28;26;Zambie;ÿNchanga Rangers;Nchanga Rangers F.C.
2002;Zambie;6;D‚fenseur;Jones Mwewa;12 March 1973 ;1973-03-12;28;Zambie;ÿPower Dynamos;Power Dynamos F.C.
2002;Zambie;7;Milieu de terrain;Mark Sinyangwe;29 December 1975 ;1975-12-29;26;Zambie;ÿNkana Red Devils;Nkana F.C.
2002;Zambie;8;Milieu de terrain;Charles Lota;17 November 1978 ;1978-11-17;23;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
2002;Zambie;9;Attaquant;Cosmas Banda;29 December 1975 ;1975-12-29;26;Zambie;ÿZanaco FC;Zanaco F.C.
2002;Zambie;10;Attaquant;Dennis Lota;8 December 1973 ;1973-12-08;28;Afrique du Sud;ÿOrlando Pirates;ÿOrlando Pirates
2002;Zambie;11;Attaquant;Harry Milanzi;13 March 1978 ;1978-03-13;23;Mexique;ÿAtl‚tico Zamora;Atl‚tico Zamora
2002;Zambie;12;Milieu de terrain;Boston Mwanza;3 December 1978 ;1978-12-03;23;Zambie;ÿNkana Red Devils;Nkana F.C.
2002;Zambie;13;Milieu de terrain;Mumamba Numba;21 March 1978 ;1978-03-21;23;Zambie;ÿZanaco FC;Zanaco F.C.
2002;Zambie;14;Milieu de terrain;Francis Kasonde;1 September 1986 ;1986-09-01;15;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
2002;Zambie;15;Milieu de terrain;Ian Bakala;1 November 1980 ;1980-11-01;21;Zambie;ÿKabwe Warriors;Kabwe Warriors F.C.
2002;Zambie;16;Gardien de but;Collins Mbulo;15 January 1970 ;1970-01-15;32;Zambie;ÿGreen Buffaloes;Green Buffaloes F.C.
2002;Zambie;17;Milieu de terrain;Gift Kampamba;1 January 1979 ;1979-01-01;23;Afrique du Sud;ÿMamelodi Sundowns;Mamelodi Sundowns F.C.
2002;Zambie;18;Attaquant;Chaswe NsoAttaquanta;22 October 1980 ;1980-10-22;21;Zambie;ÿZanaco FC;Zanaco F.C.
2002;Zambie;19;Milieu de terrain;Andrew Sinkala;18 June 1979 ;1979-06-18;22;Allemagne;ÿ1. FC K”ln;ÿ1. FC K”ln
2002;Zambie;20;Attaquant;Phillimon Chipeta;2 January 1981 ;1981-01-02;21;Zambie;ÿLusaka Dynamos;Lusaka Dynamos F.C.
2002;Zambie;21;D‚fenseur;Hillary Makasa;12 January 1976 ;1976-01-12;26;Afrique du Sud;ÿRia Stars;Ria Stars F.C.
2002;Zambie;22;Milieu de terrain;Misheck Lungu;2 May 1980 ;1980-05-02;21;Zambie;ÿNchanga Rangers;Nchanga Rangers F.C.
2004;Afrique du Sud;1;Gardien de but;Andr‚ Arendse;27 June 1967 ;1967-06-27;36;Afrique du Sud;ÿMamelodi Sundowns;Mamelodi Sundowns F.C.
2004;Afrique du Sud;2;D‚fenseur;Thabang Molefe;11 April 1979 ;1979-04-11;24;France;ÿLe Mans;Le Mans F.C.
2004;Afrique du Sud;3;D‚fenseur;Jacob Lekgetho;24 March 1974 ;1974-03-24;29;Russie;ÿLokomotiv Moscow;FC Lokomotiv Moscow
2004;Afrique du Sud;4;D‚fenseur;Aaron Mokoena;25 November 1980 ;1980-11-25;23;Belgique;ÿGenk;K.R.C. Genk
2004;Afrique du Sud;5;D‚fenseur;Mbulelo Mabizela;16 September 1980 ;1980-09-16;23;Angleterre;ÿTottenham Hotspur;Tottenham Hotspur F.C.
2004;Afrique du Sud;6;Milieu de terrain;McBeth Sibaya;25 November 1977 ;1977-11-25;26;Russie;ÿRubin Kazan;Rubin Kazan
2004;Afrique du Sud;7;D‚fenseur;David Kannemeyer;8 July 1977 ;1977-07-08;26;Afrique du Sud;ÿKaizer Chiefs;Kaizer Chiefs F.C.
2004;Afrique du Sud;8;Milieu de terrain;Bennett Mnguni;18 March 1974 ;1974-03-18;29;Russie;ÿRostov;FC Rostov
2004;Afrique du Sud;9;Attaquant;Toni Nhleko;24 July 1979 ;1979-07-24;24;Etats-Unis;ÿDallas Burn;FC Dallas
2004;Afrique du Sud;10;Milieu de terrain;Stanton Fredericks;13 June 1978 ;1978-06-13;25;Afrique du Sud;ÿKaizer Chiefs;Kaizer Chiefs F.C.
2004;Afrique du Sud;11;Milieu de terrain;Jabu Pule;11 July 1980 ;1980-07-11;23;Afrique du Sud;ÿKaizer Chiefs;Kaizer Chiefs F.C.
2004;Afrique du Sud;12;Milieu de terrain;Teboho Mokoena;10 July 1974 ;1974-07-10;29;Afrique du Sud;ÿJomo Cosmos;Jomo Cosmos F.C.
2004;Afrique du Sud;13;Milieu de terrain;Benson Mhlongo;9 November 1980 ;1980-11-09;23;Afrique du Sud;ÿWits University;Bidvest Wits F.C.
2004;Afrique du Sud;14;Attaquant;Siyabonga Nomvethe;2 December 1977 ;1977-12-02;26;Italie;ÿUdinese;Udinese Calcio
2004;Afrique du Sud;15;Milieu de terrain;Sibusiso Zuma;23 June 1975 ;1975-06-23;28;Danemark;ÿCopenhagen;F.C. Copenhagen
2004;Afrique du Sud;16;Gardien de but;Emile Baron;17 June 1979 ;1979-06-17;24;NorvŠge;ÿLillestr›m;Lillestr›m SK
2004;Afrique du Sud;17;D‚fenseur;Neil Winstanley;25 August 1976 ;1976-08-25;27;Afrique du Sud;ÿWits University;Bidvest Wits F.C.
2004;Afrique du Sud;18;Milieu de terrain;Delron Buckley;7 December 1977 ;1977-12-07;26;Allemagne;ÿVfL Bochum;VfL Bochum
2004;Afrique du Sud;19;Milieu de terrain;John Moshoeu;18 December 1965 ;1965-12-18;38;Afrique du Sud;ÿKaizer Chiefs;Kaizer Chiefs F.C.
2004;Afrique du Sud;20;D‚fenseur;Tony Coyle;29 October 1976 ;1976-10-29;27;Russie;ÿRostov;FC Rostov
2004;Afrique du Sud;21;Attaquant;Patrick Mayo;15 May 1973 ;1973-05-15;30;Afrique du Sud;ÿKaizer Chiefs;Kaizer Chiefs F.C.
2004;Afrique du Sud;22;Gardien de but;Wayne Roberts;14 August 1977 ;1977-08-14;26;Afrique du Sud;ÿWits University;Bidvest Wits F.C.
2004;Alg‚rie;1;Gardien de but;Hichem Meza‹r;16 October 1976 ;1976-10-16;27;Alg‚rie;ÿUSM Alger;USM Alger
2004;Alg‚rie;2;Milieu de terrain;Abdelnasser Ouadah;13 September 1975 ;1975-09-13;28;France;ÿAjaccio;A.C. Ajaccio
2004;Alg‚rie;3;D‚fenseur;Moulay Haddou;14 June 1975 ;1975-06-14;28;Alg‚rie;ÿMC Oran;Mouloudia Club Oranais
2004;Alg‚rie;4;D‚fenseur;Samir Beloufa;27 August 1979 ;1979-08-27;24;Belgique;ÿMouscron;Royal Excel Mouscron
2004;Alg‚rie;5;D‚fenseur;Salim Aribi;16 December 1974 ;1974-12-16;29;Alg‚rie;ÿUSM Alger;USM Alger
2004;Alg‚rie;6;Milieu de terrain;Yazid Mansouri;25 February 1978 ;1978-02-25;25;Angleterre;ÿCoventry City;Coventry City F.C.
2004;Alg‚rie;7;Attaquant;Abdelmalek Cherrad;14 January 1981 ;1981-01-14;23;France;ÿNice;OGC Nice
2004;Alg‚rie;8;Milieu de terrain;Nacereddine Kraouche;27 August 1979 ;1979-08-27;24;Belgique;ÿGent;KAA Gent
2004;Alg‚rie;9;Attaquant;Nassim Akrour;10 July 1974 ;1974-07-10;29;France;ÿTroyes;ES Troyes AC
2004;Alg‚rie;10;Milieu de terrain;Djamel Belmadiÿ(c;27 March 1976 ;1976-03-27;27;Qatar;ÿAl-Gharafa;Al-Gharafa Sports Club
2004;Alg‚rie;11;Attaquant;Mansour Boutabout;20 September 1978 ;1978-09-20;25;France;ÿGuegnon;ÿGuegnon
2004;Alg‚rie;12;Gardien de but;LounŠs Gaouaoui;28 September 1977 ;1977-09-28;26;Alg‚rie;ÿJS Kabylie;JS Kabylie
2004;Alg‚rie;13;D‚fenseur;Brahim Zafour;30 November 1977 ;1977-11-30;26;Alg‚rie;ÿJS Kabylie;JS Kabylie
2004;Alg‚rie;14;Attaquant;FarŠs Fellahi;13 May 1975 ;1975-05-13;28;Alg‚rie;ÿES S‚tif;E.S. S‚tifienne
2004;Alg‚rie;15;Milieu de terrain;Karim Ziani;17 August 1982 ;1982-08-17;21;France;ÿTroyes;ES Troyes AC
2004;Alg‚rie;16;Gardien de but;Mohamed Benhamou;17 December 1979 ;1979-12-17;24;France;ÿParis Saint-Germain;Paris Saint-Germain F.C.
2004;Alg‚rie;17;D‚fenseur;Samir Zaoui;6 June 1976 ;1976-06-06;27;Alg‚rie;ÿASO Chlef;ASO Chlef
2004;Alg‚rie;18;D‚fenseur;Slimane Raho;21 October 1975 ;1975-10-21;28;Alg‚rie;ÿJS Kabylie;JS Kabylie
2004;Alg‚rie;19;Milieu de terrain;Maamar Mamouni;26 February 1976 ;1976-02-26;27;Belgique;ÿLa LouviŠre;RAAL La LouviŠre
2004;Alg‚rie;20;Milieu de terrain;Fodil Hadjadj;18 April 1983 ;1983-04-18;20;France;ÿNantes;F.C. Nantes
2004;Alg‚rie;21;D‚fenseur;Antar Yahia;21 March 1982 ;1982-03-21;21;France;ÿBastia;SC Bastia
2004;Alg‚rie;22;Milieu de terrain;Hocine Achiou;27 April 1979 ;1979-04-27;24;Alg‚rie;ÿUSM Alger;USM Alger
2004;Benin;1;Gardien de but;Rachad Chitou;18 September 1976 ;1976-09-18;27;Benin;ÿDragons;AS Dragons
2004;Benin;2;Milieu de terrain;Moussa Latoundji;13 August 1978 ;1978-08-13;25;Allemagne;ÿEnergie Cottbus;FC Energie Cottbus
2004;Benin;3;D‚fenseur;Adigo Dinalo;25 July 1972 ;1972-07-25;31;Allemagne;ÿSch”nberg 95;ÿSch”nberg 95
2004;Benin;4;D‚fenseur;Samuel Emmanuel Suka;10 September 1983 ;1983-09-10;20;Ghana;ÿLiberty Professionals;Liberty Professionals F.C.
2004;Benin;5;D‚fenseur;Damien Chrysostome;24 May 1982 ;1982-05-24;21;Italie;ÿPadova;Calcio Padova
2004;Benin;6;Milieu de terrain;Jonas Ok‚tola;27 August 1983 ;1983-08-27;20;Benin;ÿDragons;AS Dragons
2004;Benin;7;Milieu de terrain;Romuald Boco;8 July 1985 ;1985-07-08;18;France;ÿChamois Niortais;Chamois Niortais F.C.
2004;Benin;8;D‚fenseur;Tony Toklomety;8 March 1984 ;1984-03-08;19;Israel;ÿMaccabi Netanya;Maccabi Netanya F.C.
2004;Benin;9;Attaquant;Laurent Djaffo;5 November 1970 ;1970-11-05;33;No club; No club; No club
2004;Benin;10;Attaquant;Oumar Tchomogo;7 January 1978 ;1978-01-07;26;France;ÿGuingamp;En Avant de Guingamp
2004;Benin;11;Attaquant;Mouritala Ogunbiyi;10 October 1982 ;1982-10-10;21;Nigeria;ÿEnyimba International;Enyimba International F.C.
2004;Benin;12;D‚fenseur;F‚licien Singbo;25 October 1980 ;1980-10-25;23;Ecosse;ÿAirdrie United;Airdrieonians F.C.
2004;Benin;13;D‚fenseur;Moustapha Agnid‚;1 January 1981 ;1981-01-01;23;France;ÿLorient;F.C. Lorient
2004;Benin;14;Milieu de terrain;Alain Gaspoz;16 May 1970 ;1970-05-16;33;Suisse;ÿAarau;FC Aarau
2004;Benin;15;D‚fenseur;Anicet Adjamossi;15 March 1984 ;1984-03-15;19;France;ÿBordeaux;FC Girondins de Bordeaux
2004;Benin;16;Gardien de but;Maxime Agueh;1 April 1978 ;1978-04-01;25;France;ÿASOA Valence;ASOA Valence
2004;Benin;17;D‚fenseur;Sylvain Remy;15 November 1980 ;1980-11-15;23;France;ÿClermont;Clermont Foot 63
2004;Benin;18;D‚fenseur;Seydath Tchomogo;13 August 1985 ;1985-08-13;18;Benin;ÿLions Atakora;Lions de l'Atakory
2004;Benin;19;Milieu de terrain;Jocelyn Ahou‚ya;19 December 1985 ;1985-12-19;18;Benin;ÿMogas 90;Mogas 90 FC
2004;Benin;20;Milieu de terrain;Oladipupo Wassiou;17 December 1983 ;1983-12-17;20;Benin;ÿJS Pobe;Jeunesse Sportive de PobŠ
2004;Benin;21;Attaquant;Rodrigue Akpakoun;16 December 1974 ;1974-12-16;29;No club; No club; No club
2004;Benin;22;Attaquant;Moussoro Kabirou;1 September 1983 ;1983-09-01;20;France;ÿPau;ÿPau
2004;Burkina Faso;1;Gardien de but;Mohamed Kabor‚;31 December 1980 ;1980-12-31;23;Burkina Faso;ÿtoile Filante de Ouagadougou;toile Filante de Ouagadougou
2004;Burkina Faso;2;D‚fenseur;Moussa Ouattara;31 December 1981 ;1981-12-31;22;France;ÿCr‚teil;US Cr‚teil-Lusitanos
2004;Burkina Faso;3;Attaquant;Patrick Zoundi;19 July 1982 ;1982-07-19;21;Belgique;ÿLokeren;K.S.C. Lokeren Oost-Vlaanderen
2004;Burkina Faso;4;D‚fenseur;Jean-Michel Liade Gnonka;1 March 1980 ;1980-03-01;23;Alg‚rie;ÿKouba;ÿKouba
2004;Burkina Faso;6;Milieu de terrain;Rahim Ou‚draogo;8 October 1980 ;1980-10-08;23;Pays-Bas;ÿTwente;FC Twente
2004;Burkina Faso;7;D‚fenseur;Amadou Coulibaly;31 December 1984 ;1984-12-31;19;Burkina Faso;ÿRC Bobo;RC Bobo
2004;Burkina Faso;8;Milieu de terrain;Mahamoudou K‚r‚;1 February 1982 ;1982-02-01;21;Belgique;ÿCharleroi;R. Charleroi S.C.
2004;Burkina Faso;9;Attaquant;Moumouni Dagano;3 January 1981 ;1981-01-03;23;France;ÿGuingamp;En Avant de Guingamp
2004;Burkina Faso;10;Attaquant;Abdoulaye Ciss‚;24 December 1983 ;1983-12-24;20;France;ÿMontpellier;Montpellier H‚rault Sport Club
2004;Burkina Faso;11;Attaquant;Tanguy Barro;13 September 1982 ;1982-09-13;21;France;ÿChamois Niortais;Chamois Niortais F.C.
2004;Burkina Faso;12;Milieu de terrain;Sa‹dou Panand‚tiguiri;22 March 1984 ;1984-03-22;19;France;ÿBordeaux;FC Girondins de Bordeaux
2004;Burkina Faso;13;Milieu de terrain;BŠbŠ Kambou;1 July 1982 ;1982-07-01;21;France;ÿLouhans-Cuiseaux;ÿLouhans-Cuiseaux
2004;Burkina Faso;14;Attaquant;Dieudonn‚ Minoungou;25 June 1981 ;1981-06-25;22;France;ÿTours;ÿTours
2004;Burkina Faso;15;D‚fenseur;Ousmane Traor‚;7 March 1977 ;1977-03-07;26;France;ÿLorient;F.C. Lorient
2004;Burkina Faso;16;Gardien de but;Abdoulaye Soulama;21 February 1984 ;1984-02-21;19;Burkina Faso;ÿASF Bobo;ASF Bobo
2004;Burkina Faso;17;Milieu de terrain;Amadou Tidiane Tall;22 June 1975 ;1975-06-22;28;Burkina Faso;ÿtoile Filante;toile Filante de Ouagadougou
2004;Burkina Faso;18;Milieu de terrain;Amadou Tour‚;23 December 1979 ;1979-12-23;24;Belgique;ÿMons;R.A.E.C. Mons
2004;Burkina Faso;19;D‚fenseur;Mohamed Ali Diallo;5 May 1978 ;1978-05-05;25;Burkina Faso;ÿASFA Yennenga;ASFA Yennenga
2004;Burkina Faso;20;Milieu de terrain;Amara Ahmed Ouattara;21 October 1983 ;1983-10-21;20;Burkina Faso;ÿRC Kadiogo;Rail Club du Kadiogo
2004;Burkina Faso;21;Attaquant;Toussaint Natama;31 October 1982 ;1982-10-31;21;Belgique;ÿWesterlo;K.V.C. Westerlo
